year	division_id	division_text	ranking_id	ranking_text
2017	1	d1	17946	Thru Games 04/04/2017
2017	1	d1	17938	Thru Games 03/30/2017
2017	1	d1	17947	Thru Games 03/23/2017
2017	1	d1	17940	Thru Games 03/22/2017
2017	1	d1	17917	Thru Games 03/21/2017
2017	1	d1	17909	Thru Games 03/20/2017
2017	1	d1	17874	Thru Games 03/19/2017
2017	1	d1	17865	Thru Games 03/18/2017
2017	1	d1	17861	Thru Games 03/17/2017
2017	1	d1	17854	Thru Games 03/16/2017
2017	1	d1	17833	Thru Games 03/15/2017
2017	1	d1	17825	Thru Games 03/14/2017
2017	1	d1	17804	Thru Games 03/13/2017
2017	1	d1	17776	Thru Games 03/12/2017
2017	1	d1	17772	Thru Games 03/11/2017
2017	1	d1	17767	Thru Games 03/10/2017
2017	1	d1	17751	Thru Games 03/09/2017
2017	1	d1	17734	Thru Games 03/08/2017
2017	1	d1	17716	Thru Games 03/07/2017
2017	1	d1	17700	Thru Games 03/06/2017
2017	1	d1	17691	Thru Games 03/05/2017
2017	1	d1	17693	Thru Games 03/05/2017
2017	1	d1	17663	Thru Games 03/04/2017
2017	1	d1	17658	Thru Games 03/03/2017
2017	1	d1	17644	Thru Games 03/02/2017
2017	1	d1	17615	Thru Games 03/01/2017
2017	1	d1	17598	Thru Games 02/28/2017
2017	1	d1	17579	Thru Games 02/27/2017
2017	1	d1	17563	Thru Games 02/26/2017
2017	1	d1	17546	Thru Games 02/25/2017
2017	1	d1	17545	Thru Games 02/24/2017
2017	1	d1	17532	Thru Games 02/23/2017
2017	1	d1	17526	Thru Games 02/22/2017
2017	1	d1	17498	Thru Games 02/21/2017
2017	1	d1	17486	Thru Games 02/20/2017
2017	1	d1	17455	Thru Games 02/19/2017
2017	1	d1	17448	Thru Games 02/18/2017
2017	1	d1	17440	Thru Games 02/16/2017
2017	1	d1	17431	Thru Games 02/15/2017
2017	1	d1	17418	Thru Games 02/14/2017
2017	1	d1	17403	Thru Games 02/13/2017
2017	1	d1	17384	Thru Games 02/12/2017
2017	1	d1	17377	Thru Games 02/11/2017
2017	1	d1	17375	Thru Games 02/10/2017
2017	1	d1	17370	Thru Games 02/09/2017
2017	1	d1	17353	Thru Games 02/08/2017
2017	1	d1	17342	Thru Games 02/07/2017
2017	1	d1	17334	Thru Games 02/06/2017
2017	1	d1	17320	Thru Games 02/05/2017
2017	1	d1	17309	Thru Games 02/04/2017
2017	1	d1	17307	Thru Games 02/03/2017
2017	1	d1	17304	Thru Games 02/02/2017
2017	1	d1	17290	Thru Games 02/01/2017
2017	1	d1	17284	Thru Games 01/31/2017
2017	1	d1	17271	Thru Games 01/30/2017
2017	1	d1	17258	Thru Games 01/29/2017
2017	1	d1	17273	Thru Games 01/28/2017
2017	1	d1	17248	Thru Games 01/27/2017
2017	1	d1	17242	Thru Games 01/26/2017
2017	1	d1	17237	Thru Games 01/25/2017
2017	1	d1	17227	Thru Games 01/24/2017
2017	1	d1	17217	Thru Games 01/23/2017
2017	1	d1	17212	Thru Games 01/22/2017
2017	1	d1	17202	Thru Games 01/21/2017
2017	1	d1	17199	Thru Games 01/20/2017
2017	1	d1	17192	Thru Games 01/19/2017
2017	1	d1	17182	Thru Games 01/18/2017
2017	1	d1	17175	Thru Games 01/17/2017
2017	1	d1	17166	Thru Games 01/16/2017
2017	1	d1	17158	Thru Games 01/15/2017
2017	1	d1	17151	Thru Games 01/14/2017
2017	1	d1	17148	Thru Games 01/13/2017
2017	1	d1	17142	Thru Games 01/12/2017
2017	1	d1	17135	Thru Games 01/11/2017
2017	1	d1	17128	Thru Games 01/10/2017
2017	1	d1	17122	Thru Games 01/09/2017
2017	1	d1	17107	Thru Games 01/08/2017
2017	1	d1	17100	Thru Games 01/07/2017
2017	1	d1	17101	Thru Games 01/06/2017
2017	1	d1	17087	Thru Games 01/05/2017
2017	1	d1	17079	Thru Games 01/04/2017
2017	1	d1	17073	Thru Games 01/03/2017
2017	1	d1	17058	Thru Games 01/02/2017
2017	1	d1	17053	Thru Games 01/01/2017
2017	1	d1	17051	Thru Games 12/31/2016
2017	1	d1	17048	Thru Games 12/30/2016
2017	1	d1	17043	Thru Games 12/29/2016
2017	1	d1	17039	Thru Games 12/28/2016
2017	1	d1	17032	Thru Games 12/27/2016
2017	1	d1	17030	Thru Games 12/26/2016
2017	1	d1	17028	Thru Games 12/25/2016
2017	1	d1	17026	Thru Games 12/23/2016
2017	1	d1	17020	Thru Games 12/22/2016
2017	1	d1	17005	Thru Games 12/21/2016
2017	1	d1	16998	Thru Games 12/20/2016
2017	1	d1	16984	Thru Games 12/19/2016
2017	1	d1	16969	Thru Games 12/18/2016
2017	1	d1	16990	Thru Games 12/17/2016
2017	1	d1	16954	Thru Games 12/16/2016
2017	1	d1	16940	Thru Games 12/15/2016
2017	1	d1	16928	Thru Games 12/14/2016
2017	1	d1	16917	Thru Games 12/13/2016
2017	1	d1	16908	Thru Games 12/12/2016
2017	1	d1	16892	Thru Games 12/11/2016
2017	1	d1	16882	Thru Games 12/10/2016
2017	1	d1	16860	Thru Games 12/09/2016
2017	1	d1	16855	Thru Games 12/08/2016
2017	1	d1	16842	Thru Games 12/07/2016
2017	1	d1	16835	Thru Games 12/06/2016
2017	1	d1	16834	Thru Games 12/05/2016
2017	1	d1	16823	Thru Games 12/04/2016
2017	1	d1	16788	Thru Games 12/03/2016
2017	1	d1	16777	Thru Games 12/02/2016
2017	1	d1	16767	Thru Games 12/01/2016
2017	1	d1	16761	Thru Games 11/30/2016
2017	1	d1	16748	Thru Games 11/29/2016
2017	1	d1	16738	Thru Games 11/28/2016
2017	1	d1	16711	Thru Games 11/27/2016
2017	1	d1	16706	Thru Games 11/26/2016
2017	1	d1	16693	Thru Games 11/25/2016
2017	1	d1	16683	Thru Games 11/24/2016
2017	1	d1	16673	Thru Games 11/23/2016
2017	1	d1	16666	Thru Games 11/22/2016
2017	1	d1	16650	Thru Games 11/21/2016
2017	1	d1	16639	Thru Games 11/20/2016
2017	1	d1	16609	Thru Games 11/19/2016
2017	1	d1	16594	Thru Games 11/18/2016
2017	1	d1	16579	Thru Games 11/17/2016
2017	1	d1	16558	Thru Games 11/16/2016
2017	1	d1	16550	Thru Games 11/15/2016
2017	1	d1	16542	Thru Games 11/14/2016
2017	1	d1	16521	Thru Games 11/13/2016
2016	1	d1	15547	Thru Games 04/04/2016
2016	1	d1	16329	Thru Games 04/04/2016
2016	1	d1	15052	Thru Games 04/02/2016
2016	1	d1	15050	Thru Games 04/01/2016
2016	1	d1	15047	Thru Games 03/31/2016
2016	1	d1	15032	Thru Games 03/30/2016
2016	1	d1	15022	Thru Games 03/29/2016
2016	1	d1	15008	Thru Games 03/28/2016
2016	1	d1	14992	Thru Games 03/27/2016
2016	1	d1	14985	Thru Games 03/26/2016
2016	1	d1	14982	Thru Games 03/25/2016
2016	1	d1	14972	Thru Games 03/24/2016
2016	1	d1	14963	Thru Games 03/23/2016
2016	1	d1	14950	Thru Games 03/22/2016
2016	1	d1	14940	Thru Games 03/21/2016
2016	1	d1	14918	Thru Games 03/20/2016
2016	1	d1	14912	Thru Games 03/19/2016
2016	1	d1	14911	Thru Games 03/18/2016
2016	1	d1	14893	Thru Games 03/17/2016
2016	1	d1	14876	Thru Games 03/16/2016
2016	1	d1	14867	Thru Games 03/15/2016
2016	1	d1	14845	Thru Games 03/14/2016
2016	1	d1	14818	Thru Games 03/13/2016
2016	1	d1	14816	Thru Games 03/12/2016
2016	1	d1	14811	Thru Games 03/11/2016
2016	1	d1	14800	Thru Games 03/10/2016
2016	1	d1	14781	Thru Games 03/09/2016
2016	1	d1	14770	Thru Games 03/08/2016
2016	1	d1	14754	Thru Games 03/07/2016
2016	1	d1	14739	Thru Games 03/06/2016
2016	1	d1	14730	Thru Games 03/05/2016
2016	1	d1	14722	Thru Games 03/04/2016
2016	1	d1	14707	Thru Games 03/03/2016
2016	1	d1	14687	Thru Games 03/02/2016
2016	1	d1	14679	Thru Games 03/01/2016
2016	1	d1	14653	Thru Games 02/29/2016
2016	1	d1	14633	Thru Games 02/28/2016
2016	1	d1	14628	Thru Games 02/27/2016
2016	1	d1	14624	Thru Games 02/26/2016
2016	1	d1	14621	Thru Games 02/25/2016
2016	1	d1	14598	Thru Games 02/24/2016
2016	1	d1	14576	Thru Games 02/23/2016
2016	1	d1	14562	Thru Games 02/22/2016
2016	1	d1	14546	Thru Games 02/21/2016
2016	1	d1	14540	Thru Games 02/20/2016
2016	1	d1	14537	Thru Games 02/19/2016
2016	1	d1	14528	Thru Games 02/18/2016
2016	1	d1	14525	Thru Games 02/17/2016
2016	1	d1	14507	Thru Games 02/16/2016
2016	1	d1	14487	Thru Games 02/15/2016
2016	1	d1	14495	Thru Games 02/14/2016
2016	1	d1	14462	Thru Games 02/13/2016
2016	1	d1	14459	Thru Games 02/12/2016
2016	1	d1	14450	Thru Games 02/11/2016
2016	1	d1	14440	Thru Games 02/10/2016
2016	1	d1	14429	Thru Games 02/09/2016
2016	1	d1	14423	Thru Games 02/08/2016
2016	1	d1	14406	Thru Games 02/07/2016
2016	1	d1	14404	Thru Games 02/06/2016
2016	1	d1	14403	Thru Games 02/05/2016
2016	1	d1	14400	Thru Games 02/04/2016
2016	1	d1	14388	Thru Games 02/03/2016
2016	1	d1	14370	Thru Games 02/02/2016
2016	1	d1	14360	Thru Games 02/01/2016
2016	1	d1	14353	Thru Games 01/31/2016
2016	1	d1	14350	Thru Games 01/30/2016
2016	1	d1	14347	Thru Games 01/29/2016
2016	1	d1	14342	Thru Games 01/28/2016
2016	1	d1	14338	Thru Games 01/27/2016
2016	1	d1	14326	Thru Games 01/26/2016
2016	1	d1	14319	Thru Games 01/25/2016
2016	1	d1	14311	Thru Games 01/24/2016
2016	1	d1	14302	Thru Games 01/23/2016
2016	1	d1	14300	Thru Games 01/22/2016
2016	1	d1	14294	Thru Games 01/21/2016
2016	1	d1	14286	Thru Games 01/20/2016
2016	1	d1	14281	Thru Games 01/19/2016
2016	1	d1	14270	Thru Games 01/18/2016
2016	1	d1	14262	Thru Games 01/17/2016
2016	1	d1	14259	Thru Games 01/16/2016
2016	1	d1	14257	Thru Games 01/15/2016
2016	1	d1	14251	Thru Games 01/14/2016
2016	1	d1	14239	Thru Games 01/13/2016
2016	1	d1	14230	Thru Games 01/12/2016
2016	1	d1	14221	Thru Games 01/11/2016
2016	1	d1	14219	Thru Games 01/10/2016
2016	1	d1	14210	Thru Games 01/09/2016
2016	1	d1	14202	Thru Games 01/08/2016
2016	1	d1	14196	Thru Games 01/07/2016
2016	1	d1	14187	Thru Games 01/06/2016
2016	1	d1	14182	Thru Games 01/05/2016
2016	1	d1	14176	Thru Games 01/04/2016
2016	1	d1	14169	Thru Games 01/03/2016
2016	1	d1	14163	Thru Games 01/02/2016
2016	1	d1	14160	Thru Games 01/01/2016
2016	1	d1	14157	Thru Games 12/31/2015
2016	1	d1	14153	Thru Games 12/30/2015
2016	1	d1	14149	Thru Games 12/29/2015
2016	1	d1	14144	Thru Games 12/28/2015
2016	1	d1	14137	Thru Games 12/27/2015
2016	1	d1	14134	Thru Games 12/26/2015
2016	1	d1	14131	Thru Games 12/25/2015
2016	1	d1	14129	Thru Games 12/23/2015
2016	1	d1	14126	Thru Games 12/22/2015
2016	1	d1	14122	Thru Games 12/21/2015
2016	1	d1	14112	Thru Games 12/20/2015
2016	1	d1	14108	Thru Games 12/19/2015
2016	1	d1	14102	Thru Games 12/18/2015
2016	1	d1	14095	Thru Games 12/17/2015
2016	1	d1	14090	Thru Games 12/16/2015
2016	1	d1	14080	Thru Games 12/15/2015
2016	1	d1	14076	Thru Games 12/14/2015
2016	1	d1	14070	Thru Games 12/13/2015
2016	1	d1	14056	Thru Games 12/12/2015
2016	1	d1	14048	Thru Games 12/11/2015
2016	1	d1	14034	Thru Games 12/10/2015
2016	1	d1	14031	Thru Games 12/09/2015
2016	1	d1	14023	Thru Games 12/08/2015
2016	1	d1	14015	Thru Games 12/07/2015
2016	1	d1	14011	Thru Games 12/06/2015
2016	1	d1	13999	Thru Games 12/05/2015
2016	1	d1	13990	Thru Games 12/04/2015
2016	1	d1	13979	Thru Games 12/03/2015
2016	1	d1	13971	Thru Games 12/02/2015
2016	1	d1	13968	Thru Games 12/01/2015
2016	1	d1	13956	Thru Games 11/30/2015
2016	1	d1	13955	Thru Games 11/29/2015
2016	1	d1	13944	Thru Games 11/28/2015
2016	1	d1	13932	Thru Games 11/27/2015
2016	1	d1	13925	Thru Games 11/26/2015
2016	1	d1	13920	Thru Games 11/25/2015
2016	1	d1	13915	Thru Games 11/24/2015
2016	1	d1	13910	Thru Games 11/23/2015
2016	1	d1	13890	Thru Games 11/22/2015
2016	1	d1	13878	Thru Games 11/21/2015
2016	1	d1	13872	Thru Games 11/20/2015
2016	1	d1	13862	Thru Games 11/19/2015
2016	1	d1	13852	Thru Games 11/18/2015
2016	1	d1	13846	Thru Games 11/17/2015
2016	1	d1	13832	Thru Games 11/16/2015
2016	1	d1	14382	Thru Games 11/15/2015
2015	1	d1	13834	Thru Games 04/06/2015
2015	1	d1	15548	Thru Games 04/06/2015
2015	1	d1	12523	Thru Games 04/04/2015
2015	1	d1	12509	Thru Games 04/02/2015
2015	1	d1	12497	Thru Games 04/01/2015
2015	1	d1	12489	Thru Games 03/31/2015
2015	1	d1	12472	Thru Games 03/30/2015
2015	1	d1	12453	Thru Games 03/29/2015
2015	1	d1	12444	Thru Games 03/28/2015
2015	1	d1	12434	Thru Games 03/27/2015
2015	1	d1	12417	Thru Games 03/26/2015
2015	1	d1	12401	Thru Games 03/25/2015
2015	1	d1	12380	Thru Games 03/24/2015
2015	1	d1	12363	Thru Games 03/23/2015
2015	1	d1	12362	Thru Games 03/22/2015
2015	1	d1	12348	Thru Games 03/21/2015
2015	1	d1	12332	Thru Games 03/20/2015
2015	1	d1	12312	Thru Games 03/19/2015
2015	1	d1	12301	Thru Games 03/18/2015
2015	1	d1	12287	Thru Games 03/17/2015
2015	1	d1	12295	Thru Games 03/16/2015
2015	1	d1	12252	Thru Games 03/15/2015
2015	1	d1	12244	Thru Games 03/14/2015
2015	1	d1	12237	Thru Games 03/13/2015
2015	1	d1	12231	Thru Games 03/12/2015
2015	1	d1	12204	Thru Games 03/11/2015
2015	1	d1	12193	Thru Games 03/10/2015
2015	1	d1	12172	Thru Games 03/09/2015
2015	1	d1	12159	Thru Games 03/08/2015
2015	1	d1	12147	Thru Games 03/07/2015
2015	1	d1	12144	Thru Games 03/06/2015
2015	1	d1	12134	Thru Games 03/05/2015
2015	1	d1	12116	Thru Games 03/04/2015
2015	1	d1	12105	Thru Games 03/03/2015
2015	1	d1	12085	Thru Games 03/02/2015
2015	1	d1	12069	Thru Games 03/01/2015
2015	1	d1	12048	Thru Games 02/28/2015
2015	1	d1	12040	Thru Games 02/27/2015
2015	1	d1	12032	Thru Games 02/26/2015
2015	1	d1	12021	Thru Games 02/25/2015
2015	1	d1	12003	Thru Games 02/24/2015
2015	1	d1	11985	Thru Games 02/23/2015
2015	1	d1	11968	Thru Games 02/22/2015
2015	1	d1	11959	Thru Games 02/21/2015
2015	1	d1	11957	Thru Games 02/20/2015
2015	1	d1	11947	Thru Games 02/19/2015
2015	1	d1	11936	Thru Games 02/18/2015
2015	1	d1	11931	Thru Games 02/17/2015
2015	1	d1	11922	Thru Games 02/16/2015
2015	1	d1	11921	Thru Games 02/15/2015
2015	1	d1	11903	Thru Games 02/12/2015
2015	1	d1	11899	Thru Games 02/11/2015
2015	1	d1	11894	Thru Games 02/10/2015
2015	1	d1	11888	Thru Games 02/09/2015
2015	1	d1	11879	Thru Games 02/08/2015
2015	1	d1	11874	Thru Games 02/07/2015
2015	1	d1	11872	Thru Games 02/06/2015
2015	1	d1	11863	Thru Games 02/05/2015
2015	1	d1	11858	Thru Games 02/04/2015
2015	1	d1	11851	Thru Games 02/03/2015
2015	1	d1	11847	Thru Games 02/02/2015
2015	1	d1	11837	Thru Games 02/01/2015
2015	1	d1	11836	Thru Games 01/31/2015
2015	1	d1	11829	Thru Games 01/30/2015
2015	1	d1	11823	Thru Games 01/29/2015
2015	1	d1	11818	Thru Games 01/28/2015
2015	1	d1	11814	Thru Games 01/27/2015
2015	1	d1	11811	Thru Games 01/26/2015
2015	1	d1	11808	Thru Games 01/25/2015
2015	1	d1	11797	Thru Games 01/24/2015
2015	1	d1	11794	Thru Games 01/23/2015
2015	1	d1	11791	Thru Games 01/22/2015
2015	1	d1	11784	Thru Games 01/21/2015
2015	1	d1	11781	Thru Games 01/20/2015
2015	1	d1	11774	Thru Games 01/19/2015
2015	1	d1	11759	Thru Games 01/18/2015
2015	1	d1	11756	Thru Games 01/17/2015
2015	1	d1	11754	Thru Games 01/16/2015
2015	1	d1	11752	Thru Games 01/15/2015
2015	1	d1	11743	Thru Games 01/14/2015
2015	1	d1	11741	Thru Games 01/13/2015
2015	1	d1	11739	Thru Games 01/12/2015
2015	1	d1	11734	Thru Games 01/11/2015
2015	1	d1	11727	Thru Games 01/10/2015
2015	1	d1	11721	Thru Games 01/09/2015
2015	1	d1	11717	Thru Games 01/08/2015
2015	1	d1	11712	Thru Games 01/07/2015
2015	1	d1	11704	Thru Games 01/06/2015
2015	1	d1	11698	Thru Games 01/05/2015
2015	1	d1	11692	Thru Games 01/04/2015
2015	1	d1	11686	Thru Games 01/03/2015
2015	1	d1	11681	Thru Games 01/02/2015
2015	1	d1	11680	Thru Games 01/01/2015
2015	1	d1	11672	Thru Games 12/31/2014
2015	1	d1	11669	Thru Games 12/30/2014
2015	1	d1	11663	Thru Games 12/29/2014
2015	1	d1	11658	Thru Games 12/28/2014
2015	1	d1	11656	Thru Games 12/27/2014
2015	1	d1	11652	Thru Games 12/25/2014
2015	1	d1	11651	Thru Games 12/23/2014
2015	1	d1	11645	Thru Games 12/22/2014
2015	1	d1	11637	Thru Games 12/21/2014
2015	1	d1	11633	Thru Games 12/20/2014
2015	1	d1	11627	Thru Games 12/19/2014
2015	1	d1	11617	Thru Games 12/18/2014
2015	1	d1	11613	Thru Games 12/17/2014
2015	1	d1	11612	Thru Games 12/16/2014
2015	1	d1	11603	Thru Games 12/15/2014
2015	1	d1	11591	Thru Games 12/14/2014
2015	1	d1	11588	Thru Games 12/13/2014
2015	1	d1	11579	Thru Games 12/12/2014
2015	1	d1	11577	Thru Games 12/11/2014
2015	1	d1	11563	Thru Games 12/10/2014
2015	1	d1	11559	Thru Games 12/09/2014
2015	1	d1	11554	Thru Games 12/08/2014
2015	1	d1	11536	Thru Games 12/07/2014
2015	1	d1	11534	Thru Games 12/06/2014
2015	1	d1	11525	Thru Games 12/05/2014
2015	1	d1	11518	Thru Games 12/04/2014
2015	1	d1	11515	Thru Games 12/03/2014
2015	1	d1	11514	Thru Games 12/02/2014
2015	1	d1	11511	Thru Games 12/01/2014
2015	1	d1	11498	Thru Games 11/30/2014
2015	1	d1	11493	Thru Games 11/29/2014
2015	1	d1	11487	Thru Games 11/28/2014
2015	1	d1	11483	Thru Games 11/27/2014
2015	1	d1	11480	Thru Games 11/26/2014
2015	1	d1	11478	Thru Games 11/25/2014
2015	1	d1	11473	Thru Games 11/24/2014
2015	1	d1	11454	Thru Games 11/23/2014
2015	1	d1	13391	Thru Games 11/18/2014
2015	1	d1	13390	Thru Games 11/16/2014
2014	1	d1	15553	Thru Games 04/07/2014
2014	1	d1	10666	Thru Games 04/07/2014
2014	1	d1	10645	Thru Games 04/05/2014
2014	1	d1	10644	Thru Games 04/03/2014
2014	1	d1	10640	Thru Games 04/01/2014
2014	1	d1	10612	Thru Games 03/30/2014
2014	1	d1	10608	Thru Games 03/29/2014
2014	1	d1	10605	Thru Games 03/28/2014
2014	1	d1	10602	Thru Games 03/27/2014
2014	1	d1	10601	Thru Games 03/26/2014
2014	1	d1	10594	Thru Games 03/25/2014
2014	1	d1	10590	Thru Games 03/24/2014
2014	1	d1	10575	Thru Games 03/23/2014
2014	1	d1	10572	Thru Games 03/22/2014
2014	1	d1	10569	Thru Games 03/21/2014
2014	1	d1	10567	Thru Games 03/20/2014
2014	1	d1	10564	Thru Games 03/19/2014
2014	1	d1	10563	Thru Games 03/18/2014
2014	1	d1	10538	Thru Games 03/16/2014
2014	1	d1	10536	Thru Games 03/13/2014
2014	1	d1	10509	Thru Games 03/09/2014
2014	1	d1	10505	Thru Games 03/06/2014
2014	1	d1	10485	Thru Games 03/02/2014
2014	1	d1	10474	Thru Games 02/27/2014
2014	1	d1	10457	Thru Games 02/23/2014
2014	1	d1	10451	Thru Games 02/20/2014
2014	1	d1	10441	Thru Games 02/16/2014
2014	1	d1	10435	Thru Games 02/13/2014
2014	1	d1	10426	Thru Games 02/09/2014
2014	1	d1	10420	Thru Games 02/06/2014
2014	1	d1	10415	Thru Games 02/02/2014
2014	1	d1	10385	Thru Games 01/30/2014
2014	1	d1	10375	Thru Games 01/26/2014
2014	1	d1	10369	Thru Games 01/23/2014
2014	1	d1	10362	Thru Games 01/19/2014
2014	1	d1	10358	Thru Games 01/16/2014
2014	1	d1	10352	Thru Games 01/12/2014
2014	1	d1	10336	Thru Games 01/09/2014
2014	1	d1	10318	Thru Games 01/05/2014
2014	1	d1	10313	Thru Games 01/02/2014
2014	1	d1	10305	Thru Games 12/29/2013
2014	1	d1	10296	Thru Games 12/22/2013
2014	1	d1	10279	Thru Games 12/15/2013
2014	1	d1	10258	Thru Games 12/08/2013
2014	1	d1	10223	Thru Games 12/01/2013
2014	1	d1	10190	Thru Games 11/24/2013
2013	1	d1	15552	Thru Games 04/08/2013
2013	1	d1	9996	Thru Games 04/08/2013
2013	1	d1	9435	Thru Games 04/07/2013
2013	1	d1	9528	Thru Games 04/06/2013
2013	1	d1	9526	Thru Games 04/02/2013
2013	1	d1	9494	Thru Games 03/31/2013
2013	1	d1	9493	Thru Games 03/30/2013
2013	1	d1	9490	Thru Games 03/29/2013
2013	1	d1	9489	Thru Games 03/28/2013
2013	1	d1	9482	Thru Games 03/26/2013
2013	1	d1	9468	Thru Games 03/25/2013
2013	1	d1	9446	Thru Games 03/24/2013
2013	1	d1	9444	Thru Games 03/23/2013
2013	1	d1	9443	Thru Games 03/22/2013
2013	1	d1	9442	Thru Games 03/21/2013
2013	1	d1	9441	Thru Games 03/20/2013
2013	1	d1	9440	Thru Games 03/19/2013
2013	1	d1	9404	Thru Games 03/17/2013
2013	1	d1	9403	Thru Games 03/14/2013
2013	1	d1	9371	Thru Games 03/10/2013
2013	1	d1	9359	Thru Games 03/07/2013
2013	1	d1	9330	Thru Games 03/03/2013
2013	1	d1	9324	Thru Games 02/28/2013
2013	1	d1	9295	Thru Games 02/24/2013
2013	1	d1	9290	Thru Games 02/21/2013
2013	1	d1	9268	Thru Games 02/17/2013
2013	1	d1	9263	Thru Games 02/14/2013
2013	1	d1	9252	Thru Games 02/10/2013
2013	1	d1	9246	Thru Games 02/07/2013
2013	1	d1	9238	Thru Games 02/03/2013
2013	1	d1	9231	Thru Games 01/31/2013
2013	1	d1	9223	Thru Games 01/27/2013
2013	1	d1	9217	Thru Games 01/24/2013
2013	1	d1	9210	Thru Games 01/20/2013
2013	1	d1	9205	Thru Games 01/17/2013
2013	1	d1	9201	Thru Games 01/13/2013
2013	1	d1	9188	Thru Games 01/10/2013
2013	1	d1	9184	Thru Games 01/06/2013
2013	1	d1	9168	Thru Games 01/03/2013
2013	1	d1	9437	Thru Games 12/31/2012
2013	1	d1	9438	Thru Games 12/31/2012
2013	1	d1	9166	Thru Games 12/30/2012
2013	1	d1	9164	Thru Games 12/23/2012
2013	1	d1	9157	Thru Games 12/16/2012
2013	1	d1	9136	Thru Games 12/09/2012
2013	1	d1	9112	Thru Games 12/02/2012
2013	1	d1	9101	Thru Games 11/25/2012
2012	1	d1	8653	Thru Games 04/02/2012
2012	1	d1	15551	Thru Games 04/02/2012
2012	1	d1	8637	Thru Games 03/31/2012
2012	1	d1	8633	Thru Games 03/30/2012
2012	1	d1	8628	Thru Games 03/29/2012
2012	1	d1	8626	Thru Games 03/28/2012
2012	1	d1	8625	Thru Games 03/27/2012
2012	1	d1	8617	Thru Games 03/26/2012
2012	1	d1	8597	Thru Games 03/25/2012
2012	1	d1	8595	Thru Games 03/24/2012
2012	1	d1	8593	Thru Games 03/23/2012
2012	1	d1	8588	Thru Games 03/22/2012
2012	1	d1	8586	Thru Games 03/21/2012
2012	1	d1	8580	Thru Games 03/20/2012
2012	1	d1	8570	Thru Games 03/19/2012
2012	1	d1	8550	Thru Games 03/18/2012
